,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
191,3000612,3,3,560011,233,233,131,1,0.002051661450425046,590011,2018-02-27,2018-01-22,2018-03-20,4461,2018-03-23,13.267195707416505
192,2995876,0,17,800001,201,233,131,4,0.002051661450425046,815351,2017-10-07,2017-10-05,2018-03-19,4410,2018-04-04,16.78322737530302
193,3081263,0,22,400104,233,233,131,0,0.002051661450425046,400607,2017-07-22,2018-04-23,2018-04-13,4581,2018-04-18,12.4692474188251
194,3072387,1,25,560037,308,233,228,0,0.002051661450425046,560022,2018-02-18,2017-12-15,2018-04-10,4460,2018-04-18,9.086862437429009
195,2893036,3,3,560011,233,245,228,0,0.002051661450425046,560048,2017-11-15,2017-11-12,2018-02-21,4469,2018-02-24,12.851001105847036
196,2889463,0,3,560011,233,233,131,0,0.002051661450425046,560023,2017-09-27,2017-09-27,2018-02-20,4467,2018-02-23,10.169311311336124
197,2949420,1,2,110018,233,233,228,0,0.002051661450425046,110048,2017-08-17,2018-01-11,2018-03-07,4388,2018-03-14,12.380059135916985
198,3047285,0,26,560066,233,233,131,2,0.002051661450425046,635001,2017-12-22,2017-12-14,2018-04-02,5001,2018-04-06,10.738901421622542
199,2851719,0,22,400104,233,233,131,1,0.002051661450425046,395003,2017-03-06,2017-03-02,2018-02-08,4581,2018-02-15,12.4692474188251
200,3050820,3,5,380009,233,233,131,1,0.002051661450425046,390001,2017-11-27,2017-11-27,2018-04-03,4546,2018-04-14,13.298906808366363
201,2831087,3,1,400059,233,233,131,0,0.002051661450425046,401101,2017-11-02,2017-11-02,2018-02-02,4545,2018-02-06,13.522456588053476
202,3025646,0,22,400104,233,233,131,0,0.002051661450425046,421204,2017-04-10,2017-04-09,2018-03-27,4581,2018-04-01,12.4692474188251
203,2970923,0,26,560066,201,201,131,3,0.002051661450425046,686693,2017-09-28,2016-09-28,2018-03-12,4495,2018-03-18,13.492086100084697
204,3011431,0,21,110015,233,233,131,1,0.002051661450425046,132103,2018-02-22,2017-12-14,2018-03-23,4580,2018-03-26,11.249195431619688
205,2930527,19,2,110018,233,245,131,0,0.002051661450425046,110083,2018-02-13,2018-02-08,2018-03-02,4432,2018-03-20,17.24186428202645
206,2973842,2,1,400059,233,245,131,0,0.002051661450425046,380023,2017-12-08,2017-12-08,2018-03-13,4018,2018-03-27,16.506859457305726
207,2906533,0,17,800001,233,233,131,1,0.002051661450425046,844101,2017-08-16,2017-08-10,2018-02-25,4538,2018-02-27,12.780102980560406
208,2926719,0,21,110015,233,233,131,0,0.002051661450425046,121004,2017-04-20,2017-04-19,2018-03-01,4580,2018-03-03,11.249195431619688
209,2853484,28,12,302006,233,233,131,0,0.002051661450425046,302039,2017-12-20,2017-12-19,2018-02-08,4392,2018-02-13,19.837709440679916
210,2856207,16,4,600024,233,233,131,0,0.002051661450425046,600007,2017-05-24,2017-05-23,2018-02-09,4488,2018-02-13,16.922685224595174
211,2858829,0,8,700064,233,233,131,2,0.002051661450425046,751007,2017-08-03,2017-07-22,2018-02-10,4508,2018-02-14,12.135506117887308
212,2945850,1,2,110018,233,233,131,0,0.002051661450425046,110058,2017-07-03,2017-07-03,2018-03-06,4388,2018-03-13,12.380059135916985
213,2969739,3,7,500004,233,233,131,0,0.002051661450425046,500039,2017-11-23,2017-11-15,2018-03-11,4477,2018-03-15,12.470710914844071
214,2957549,3,2,110018,233,233,228,0,0.002051661450425046,121002,2018-02-21,2017-09-06,2018-03-08,4550,2018-03-20,13.314264737293666
215,2995918,0,21,110015,233,233,131,1,0.002051661450425046,221004,2017-11-23,2017-10-18,2018-03-19,4580,2018-03-22,11.249195431619688
216,2987728,1,7,500004,233,233,228,1,0.002051661450425046,533006,2018-01-30,2017-09-15,2018-03-16,4474,2018-03-23,9.817269998762692
217,2993810,9,1,400059,308,233,131,0,0.002051661450425046,400601,2017-08-13,2017-08-13,2018-03-18,4015,2018-03-26,9.8894555688527
218,3047098,3,2,110018,308,233,131,0,0.002051661450425046,110018,2017-10-15,2017-10-11,2018-04-02,4091,2018-04-04,13.492834183664682
219,3025845,1,23,400001,233,233,131,0,0.002051661450425046,400604,2017-05-23,2017-05-23,2018-03-27,4398,2018-04-06,11.739063516016696
220,3027054,4,27,110034,233,233,131,1,0.002051661450425046,342007,2017-10-11,2017-10-12,2018-03-27,4388,2018-04-03,13.619613602722646
221,3045240,1,23,400001,233,233,131,0,0.002051661450425046,400078,2017-09-11,2017-09-04,2018-04-02,4398,2018-04-07,11.739063516016696
222,2975768,0,21,110015,233,233,131,2,0.002051661450425046,171001,2017-10-05,2017-09-21,2018-03-13,4580,2018-04-09,11.249195431619688
223,3003143,0,22,400104,233,245,131,1,0.002051661450425046,390011,2017-06-13,2017-05-05,2018-03-21,4581,2018-03-24,12.4692474188251
224,3060784,3,2,110018,233,245,131,0,0.002051661450425046,110059,2017-05-01,2017-05-01,2018-04-06,4091,2018-04-07,13.97603442155425
225,3019566,0,21,110015,201,201,131,3,0.002051661450425046,173025,2017-09-07,2017-09-05,2018-03-26,4441,2018-04-06,15.72703364333786
226,2993847,3,2,110018,233,233,228,0,0.002051661450425046,110052,2018-01-18,2017-11-25,2018-03-18,4550,2018-04-08,13.314264737293666
227,2885039,7,11,641012,201,201,228,3,0.002051661450425046,682307,2018-01-23,2017-10-01,2018-02-19,4498,2018-02-22,19.235483607183937
228,2835438,3,2,110018,233,233,131,0,0.002051661450425046,110016,2017-08-23,2017-07-29,2018-02-03,4091,2018-02-12,13.97603442155425
229,2907019,12,1,400059,233,233,131,1,0.002051661450425046,140406,2017-09-05,2017-09-05,2018-02-25,4390,2018-02-28,23.3917269718948
230,2900265,3,17,800001,233,233,131,0,0.002051661450425046,800001,2018-01-13,2017-12-02,2018-02-23,4409,2018-02-28,16.10842385418895
231,2934819,0,22,400104,233,233,131,1,0.002051661450425046,395009,2017-10-06,2017-09-24,2018-03-03,4581,2018-03-13,12.4692474188251
232,2992557,0,17,800001,233,233,131,2,0.002051661450425046,828116,2017-08-19,2017-08-17,2018-03-17,4538,2018-03-19,12.780102980560406
233,3056446,1,27,110034,233,233,228,0,0.002051661450425046,201310,2017-09-08,2017-06-23,2018-04-05,4388,2018-04-07,12.041043388536089
234,3038189,1,25,560037,233,233,228,0,0.002051661450425046,560011,2018-03-26,2017-07-04,2018-03-30,4460,2018-04-12,10.43926563248088
235,3004678,0,21,110015,233,233,131,1,0.002051661450425046,184101,2017-09-11,2017-09-05,2018-03-21,4580,2018-03-27,11.249195431619688
236,2818786,1,3,560011,233,233,131,0,0.002051661450425046,560037,2017-08-21,2017-08-13,2018-01-30,4460,2018-02-01,9.661550753738233
237,3036064,6,24,110092,233,233,131,1,0.002051661450425046,844101,2017-02-23,2017-02-20,2018-03-29,4150,2018-04-10,12.931535011482817
238,3059022,0,22,400104,233,233,131,0,0.002051661450425046,380005,2017-04-15,2017-04-12,2018-04-05,4581,2018-04-14,12.4692474188251
239,3066039,3,2,110018,233,233,131,0,0.002051661450425046,122001,2016-05-03,2016-04-30,2018-04-08,4094,2018-04-12,14.367205101831459
240,2830233,0,21,110015,233,233,131,1,0.002051661450425046,324001,2017-07-20,2017-04-08,2018-02-01,4580,2018-02-05,11.249195431619688
241,2850432,3,9,411016,233,233,131,0,0.002051661450425046,411028,2017-07-31,2017-05-06,2018-02-07,4548,2018-02-09,14.675024163534454
242,2892190,3,9,411016,233,233,131,1,0.002051661450425046,422101,2017-03-28,2017-03-28,2018-02-21,4548,2018-02-21,14.675024163534454
243,2957280,1,3,560011,233,233,228,0,0.002051661450425046,560045,2018-02-10,2017-05-29,2018-03-08,4460,2018-03-15,9.661550753738233
244,2993689,0,7,500004,233,233,131,2,0.002051661450425046,517502,2017-04-28,2017-04-28,2018-03-18,4403,2018-03-21,10.2644405910846
245,2990094,2,2,110018,233,233,228,1,0.002051661450425046,144001,2018-03-01,2017-08-16,2018-03-17,4092,2018-03-19,13.390814670818507
246,2995056,1,23,400001,233,233,131,1,0.002051661450425046,395006,2016-09-05,2017-02-10,2018-03-19,4398,2018-03-26,11.739063516016696
247,2975194,6,7,500004,233,233,131,1,0.002051661450425046,522001,2018-02-24,2018-02-24,2018-03-13,4479,2018-04-01,11.549121193479902
248,3057908,10,3,560011,233,233,131,0,0.002051661450425046,560093,2018-01-17,2018-01-16,2018-04-05,4469,2018-04-10,15.752871342133114
249,2874094,0,2,110018,233,245,131,0,0.002051661450425046,110066,2018-01-11,2018-01-09,2018-02-15,4147,2018-02-20,12.377464493541364
250,2851137,7,2,110018,233,233,228,0,0.002051661450425046,122002,2018-01-22,2017-07-21,2018-02-08,4150,2018-02-11,12.83854926552226
251,2931007,0,21,110015,233,233,131,2,0.002051661450425046,122050,2017-06-28,2017-06-27,2018-03-02,4580,2018-03-09,11.249195431619688
252,2971306,3,2,110018,308,233,131,0,0.002051661450425046,122002,2016-04-08,2016-03-30,2018-03-12,4091,2018-03-16,13.492834183664682
253,3072421,0,21,110015,308,233,131,0,0.002051661450425046,110063,2017-04-19,2017-04-18,2018-04-10,4580,2018-04-12,9.961252002486475
254,2861501,0,22,400104,233,233,131,0,0.002051661450425046,421201,2017-10-06,2017-10-01,2018-02-11,4581,2018-02-15,12.4692474188251
255,2876935,3,3,560011,233,233,131,0,0.002051661450425046,560060,2017-04-30,2017-04-29,2018-02-16,4461,2018-02-19,13.267195707416505
256,2892111,0,4,600024,233,233,228,0,0.002051661450425046,600045,2018-01-12,2017-03-12,2018-02-21,4490,2018-03-09,10.169311311336124
257,2833665,1,2,110018,233,233,131,0,0.002051661450425046,121001,2018-01-09,2017-05-01,2018-02-03,4388,2018-02-07,12.380059135916985
258,2865675,4,8,700064,201,233,131,4,0.002051661450425046,713217,2017-10-30,2017-10-27,2018-02-13,4499,2018-02-13,18.519164874514708
259,2880953,3,1,400059,233,233,131,1,0.002051661450425046,422002,2017-04-05,2017-04-05,2018-02-17,4545,2018-02-19,13.522456588053476
260,3052594,0,21,110015,201,233,228,4,0.002051661450425046,124146,2018-03-18,2017-07-08,2018-04-04,4580,2018-04-08,15.021495082415923
261,3066119,0,22,400104,233,233,131,1,0.002051661450425046,395007,2017-05-29,2017-05-26,2018-04-08,4581,2018-04-14,12.4692474188251
262,2842946,0,8,700064,233,233,131,0,0.002051661450425046,700046,2017-12-22,2017-12-13,2018-02-06,4508,2018-02-09,12.135506117887308
263,2908231,0,22,400104,233,233,131,1,0.002051661450425046,421305,2017-04-06,2017-04-05,2018-02-26,4581,2018-02-27,12.4692474188251
264,3016688,0,21,110015,233,233,131,1,0.002051661450425046,123101,2017-07-20,2017-07-17,2018-03-25,4580,2018-03-28,11.249195431619688
265,2830355,1,6,160059,233,233,228,1,0.002051661450425046,134107,2018-01-08,2017-02-09,2018-02-02,4437,2018-02-07,11.262862281925704
266,2848358,2,6,160059,233,233,131,2,0.002051661450425046,143001,2017-10-18,2017-10-17,2018-02-07,4435,2018-02-13,12.743843754322086
267,2818824,0,21,110015,201,233,131,4,0.002051661450425046,173213,2018-01-01,2017-12-22,2018-01-30,4673,2018-02-09,16.03930590563984
268,2842438,3,2,110018,233,233,228,0,0.002051661450425046,122001,2017-08-20,2016-01-23,2018-02-05,4091,2018-02-12,13.97603442155425
269,2859630,0,22,400104,233,233,131,1,0.002051661450425046,360005,2017-08-04,2017-08-03,2018-02-10,4581,2018-02-15,12.4692474188251
270,2946038,3,7,500004,233,233,228,0,0.002051661450425046,500072,2018-02-14,2016-10-29,2018-03-06,4477,2018-03-14,12.470710914844071
271,2979500,0,21,110015,233,233,131,0,0.002051661450425046,110095,2017-09-02,2016-10-26,2018-03-14,4580,2018-03-17,11.249195431619688
272,2848271,0,3,560011,233,233,131,0,0.002051661450425046,560001,2017-04-17,2017-04-15,2018-02-07,4467,2018-02-09,10.169311311336124
273,2843549,3,8,700064,233,233,131,0,0.002051661450425046,700157,2018-01-03,2017-06-24,2018-02-06,4500,2018-02-09,15.430513075214574
274,2862613,3,1,400059,233,233,131,0,0.002051661450425046,400081,2017-06-22,2017-06-22,2018-02-12,4545,2018-02-20,13.522456588053476
275,2880618,3,1,400059,233,233,131,0,0.002051661450425046,421302,2017-09-13,2017-09-12,2018-02-17,4545,2018-02-20,13.522456588053476
276,2902421,0,21,110015,233,233,131,1,0.002051661450425046,303108,2017-04-11,2017-04-09,2018-02-23,4580,2018-02-28,11.249195431619688
277,2866791,0,8,700064,201,233,131,4,0.002051661450425046,733202,2017-09-22,2017-09-09,2018-02-13,4508,2018-02-20,16.987110552337885
278,2897488,2,8,700064,233,233,131,1,0.002051661450425046,781022,2018-01-20,2017-10-25,2018-02-22,4502,2018-02-26,14.707617905629391
279,2959935,0,21,110015,233,233,131,1,0.002051661450425046,324007,2016-11-30,2016-11-29,2018-03-09,4580,2018-03-14,11.249195431619688
280,2947560,3,6,160059,233,233,131,1,0.002051661450425046,134109,2017-08-06,2017-06-16,2018-03-06,4549,2018-03-10,14.17890671428499
281,2987209,1,8,700064,233,233,131,0,0.002051661450425046,700084,2017-06-03,2017-06-01,2018-03-16,4499,2018-03-18,12.810588308109187
282,3009301,1,23,400001,308,233,131,0,0.002051661450425046,400607,2017-04-07,2017-04-07,2018-03-22,4398,2018-04-05,10.10449933654154
283,2979823,1,25,560037,233,233,228,0,0.002051661450425046,600029,2017-07-20,2017-01-02,2018-03-14,4460,2018-04-07,10.43926563248088
284,3067125,0,21,110015,308,233,131,0,0.002051661450425046,110025,2017-07-22,2017-07-21,2018-04-09,4580,2018-04-17,9.961252002486475
285,3032262,3,3,560011,233,245,131,0,0.002051661450425046,560045,2017-01-21,2016-10-16,2018-03-28,4461,2018-03-31,13.267195707416505
286,2931222,4,23,400001,233,233,131,1,0.002051661450425046,440032,2017-10-21,2017-10-20,2018-03-03,4398,2018-03-07,13.694088916091799
287,2868023,0,21,110015,233,233,228,1,0.002051661450425046,322001,2017-12-17,2016-10-19,2018-02-14,4580,2018-02-16,11.249195431619688
288,2906957,3,3,560011,233,233,131,1,0.002051661450425046,570002,2017-06-26,2017-06-25,2018-02-25,4461,2018-03-05,13.267195707416505
289,2967296,0,3,560011,233,233,131,0,0.002051661450425046,560095,2016-06-20,2016-06-14,2018-03-10,4467,2018-03-13,10.169311311336124
290,3014033,0,22,400104,233,245,131,1,0.002051661450425046,395007,2017-05-10,2017-05-05,2018-03-24,4581,2018-03-27,12.4692474188251
291,3016573,1,23,400001,233,245,228,1,0.002051661450425046,395007,2018-02-28,2018-02-17,2018-03-25,4398,2018-03-27,11.739063516016696
292,2937458,1,12,302006,308,233,228,1,0.002051661450425046,313001,2018-02-14,2017-02-06,2018-03-03,4407,2018-03-09,11.85784958790083
293,2926936,3,2,110018,233,233,228,1,0.002051661450425046,121102,2017-10-29,2017-08-16,2018-03-01,4550,2018-03-07,13.314264737293666
294,2847547,0,22,400104,233,245,131,0,0.002051661450425046,380005,2018-01-20,2017-09-28,2018-02-07,4581,2018-02-11,12.4692474188251
295,2923129,0,3,560011,233,233,131,0,0.002051661450425046,560016,2017-04-10,2017-03-01,2018-02-28,4467,2018-03-04,10.169311311336124
296,2941797,1,2,110018,201,233,228,3,0.002051661450425046,193123,2018-01-17,2017-02-12,2018-03-05,4388,2018-03-08,15.901863397203265
297,3036981,0,21,110015,233,233,131,0,0.002051661450425046,122001,2017-04-09,2017-04-07,2018-03-29,4580,2018-04-04,11.249195431619688
298,2825024,0,21,110015,233,233,131,0,0.002051661450425046,110009,2016-07-29,2016-07-28,2018-01-31,4580,2018-02-06,11.249195431619688
299,2862465,3,2,110018,233,233,228,0,0.002051661450425046,121006,2018-01-19,2017-10-16,2018-02-12,4550,2018-02-17,13.314264737293666
300,2879407,0,22,400104,233,233,131,0,0.002051661450425046,380007,2017-07-24,2017-07-21,2018-02-17,4581,2018-02-19,12.4692474188251
301,2840356,0,22,400104,233,233,131,0,0.002051661450425046,382340,2017-08-08,2017-04-07,2018-02-05,4581,2018-02-20,12.4692474188251
302,2872341,1,2,110018,233,233,131,0,0.002051661450425046,110019,2017-02-12,2017-02-12,2018-02-15,4388,2018-02-19,12.380059135916985
303,2901319,0,21,110015,201,233,131,3,0.002051661450425046,250501,2017-10-02,2017-09-29,2018-02-23,4580,2018-02-26,15.021495082415923
304,2953078,1,2,110018,233,233,228,0,0.002051661450425046,201306,2018-01-12,2017-08-22,2018-03-07,4388,2018-03-08,12.380059135916985
305,2946604,0,7,500004,233,233,131,2,0.002051661450425046,502296,2018-01-06,2017-11-30,2018-03-06,4403,2018-03-10,10.2644405910846
306,2939519,1,2,110018,233,233,228,0,0.002051661450425046,110009,2018-02-13,2018-03-17,2018-03-05,4550,2018-03-08,11.166229473126558
307,2939674,3,1,400059,233,233,131,0,0.002051661450425046,400604,2017-07-09,2017-07-09,2018-03-05,4010,2018-03-10,14.253310936107125
308,2934432,0,21,110015,233,233,131,0,0.002051661450425046,121002,2016-06-24,2016-06-22,2018-03-03,4580,2018-03-16,11.249195431619688
309,2890006,9,1,400059,233,233,131,0,0.002051661450425046,400612,2017-04-13,2017-04-13,2018-02-20,4015,2018-03-17,14.455709355101423
310,2988777,0,7,500004,233,233,131,1,0.002051661450425046,520011,2017-10-18,2017-10-15,2018-03-16,4403,2018-03-20,10.2644405910846
311,3027182,5,2,110018,233,233,228,0,0.002051661450425046,122015,2017-05-18,2016-08-13,2018-03-27,4148,2018-03-31,13.346315978867269
312,3006385,19,2,110018,233,233,228,0,0.002051661450425046,401303,2018-03-06,2018-02-08,2018-03-22,5138,2018-03-30,15.626055626027261
313,3049927,4,27,110034,233,233,131,0,0.002051661450425046,302012,2017-10-21,2017-10-19,2018-04-03,4388,2018-04-07,13.619613602722646
314,3061337,3,8,700064,233,233,228,0,0.002051661450425046,700141,2018-02-15,2018-02-15,2018-04-06,4511,2018-04-10,14.820855121231247
315,3074283,2,2,110018,233,233,131,0,0.002051661450425046,226003,2018-03-12,2018-03-12,2018-04-11,4092,2018-04-18,13.390814670818507
316,2838925,1,6,160059,233,233,228,1,0.002051661450425046,147001,2017-11-11,2017-05-30,2018-02-04,4437,2018-02-08,11.262862281925704
317,2851282,3,8,700064,233,233,131,0,0.002051661450425046,700034,2017-12-27,2017-12-27,2018-02-08,4500,2018-02-17,15.430513075214574
318,2961151,4,10,226010,233,233,131,0,0.002051661450425046,226018,2017-11-24,2017-11-24,2018-03-09,4444,2018-03-16,14.890895118604965
319,3049238,0,26,560066,233,233,131,0,0.002051661450425046,600119,2017-07-24,2017-01-23,2018-04-03,5001,2018-04-06,10.738901421622542
320,3040835,1,25,560037,233,233,228,1,0.002051661450425046,570011,2018-02-17,2017-06-20,2018-03-31,4460,2018-04-12,10.43926563248088
321,2979830,0,7,500004,233,233,131,0,0.002051661450425046,500081,2018-03-12,2018-03-07,2018-03-14,4403,2018-03-19,10.2644405910846
322,3052750,0,8,700064,233,233,131,2,0.002051661450425046,751030,2017-04-12,2017-04-11,2018-04-04,4508,2018-04-09,12.135506117887308
323,2827540,1,2,110018,233,233,228,0,0.002051661450425046,110008,2017-07-05,2017-06-25,2018-02-01,4388,2018-02-03,12.380059135916985
324,2852841,19,2,110018,233,233,131,0,0.002051661450425046,700003,2018-01-09,2017-12-30,2018-02-08,4017,2018-02-16,19.78093999578721
325,2985777,7,24,110092,233,233,131,1,0.002051661450425046,412207,2017-07-29,2017-07-24,2018-03-15,4150,2018-03-22,12.499731558554663
326,2919197,5,1,400059,233,233,131,1,0.002051661450425046,410206,2016-09-18,2016-09-11,2018-02-27,4011,2018-03-21,13.39387190465246
327,3048854,3,2,110018,233,233,131,2,0.002051661450425046,122504,2018-01-31,2017-08-07,2018-04-03,4550,2018-04-08,13.314264737293666
328,2863147,1,1,400059,201,233,228,3,0.002051661450425046,458226,2017-11-26,2017-06-07,2018-02-12,4388,2018-02-13,16.604451269764784
329,2991575,19,2,110018,233,245,228,0,0.002051661450425046,560029,2017-09-08,2017-06-09,2018-03-17,5138,2018-03-21,15.626055626027261
330,2858676,0,3,560011,233,233,131,0,0.002051661450425046,560037,2017-06-29,2017-06-29,2018-02-10,4467,2018-02-13,10.169311311336124
331,2993836,1,17,800001,233,233,228,1,0.002051661450425046,842001,2017-11-11,2017-11-10,2018-03-18,4370,2018-03-19,13.770015069656978
332,2880697,3,3,560011,233,245,228,0,0.002051661450425046,560037,2017-07-03,2016-12-23,2018-02-17,4469,2018-02-19,12.851001105847036
333,2884060,0,7,500004,233,0,131,0,0.002051661450425046,500072,2017-12-22,2017-03-01,2018-02-18,4403,2018-02-21,10.2644405910846
334,2897458,3,3,560011,233,233,228,1,0.002051661450425046,583104,2018-01-27,2018-01-14,2018-02-22,4461,2018-03-01,13.267195707416505
335,3071520,0,21,110015,233,233,131,0,0.002051661450425046,110085,2017-05-22,2017-05-20,2018-04-10,4580,2018-04-15,11.249195431619688
336,3063673,1,27,110034,233,233,228,0,0.002051661450425046,122001,2017-08-02,2017-08-01,2018-04-07,4388,2018-04-14,12.041043388536089
337,2835406,1,2,110018,233,233,228,0,0.002051661450425046,110078,2018-01-03,2016-06-20,2018-02-03,4388,2018-02-05,12.380059135916985
